时间,小区名称,小区上行平均激活用户数,小区下行平均激活用户数,下行平均使用的PRB个数,上行平均使用的PRB个数
2024/11/1 2:00,3414,0.1532,0.3586,5.6437,5.9267
2024/11/1 3:00,3414,0.1542,0.3551,4.3167,5.8746
2024/11/1 4:00,3414,0.1540,0.3175,3.9982,5.6013
2024/11/1 5:00,3414,0.1439,0.2219,4.1802,5.9930
2024/11/1 6:00,3414,0.0767,0.2257,4.8784,7.6913
2024/11/1 7:00,3414,0.1247,0.3625,5.9355,8.0139
2024/11/1 8:00,3414,0.1994,0.5588,7.4085,8.3543
2024/11/1 9:00,3414,0.2526,0.7157,8.3960,8.5491
2024/11/1 10:00,3414,0.3312,1.0326,10.1100,8.8344
2024/11/1 11:00,3414,0.4269,1.2581,11.4438,9.0964
2024/11/1 12:00,3414,0.3410,0.9800,11.6657,9.1039
2024/11/1 13:00,3414,0.3074,0.8797,9.9654,8.8299
2024/11/1 14:00,3414,0.3676,1.1027,11.4241,9.1350
2024/11/1 15:00,3414,0.4354,1.3285,12.7148,9.4821
2024/11/1 16:00,3414,0.4393,1.3030,11.4406,9.4584
2024/11/1 17:00,3414,0.4221,1.2214,10.3188,9.3331
2024/11/1 18:00,3414,0.3616,1.0217,9.0585,9.1827
2024/11/1 19:00,3414,0.3314,1.0136,9.3180,9.2689
2024/11/1 20:00,3414,0.3259,0.9387,8.7785,9.1642
2024/11/1 21:00,3414,0.3107,0.8327,7.9203,9.1005
2024/11/1 22:00,3414,0.2298,0.6090,7.2002,8.6168
2024/11/1 23:00,3414,0.1228,0.3361,6.1213,8.0926
2024/11/16 0:00,3414,0.1453,0.3943,7.1666,8.3215
2024/11/16 1:00,3414,0.0474,0.1524,5.7687,8.3378
2024/11/16 2:00,3414,0.0517,0.1305,5.5429,8.4351
2024/11/16 3:00,3414,0.0168,0.0487,5.2486,7.6824
2024/11/16 4:00,3414,0.1604,0.1651,5.8469,6.0632
2024/11/16 5:00,3414,0.1604,0.2939,5.2745,5.9904
2024/11/16 6:00,3414,0.0737,0.1947,4.7800,7.6752
2024/11/16 7:00,3414,0.1246,0.3178,5.5562,8.1091
2024/11/16 8:00,3414,0.1726,0.4467,6.4135,8.2073
2024/11/16 9:00,3414,0.2433,0.7011,8.0250,8.5635
2024/11/16 10:00,3414,0.3445,0.9929,9.5737,9.0298
2024/11/16 11:00,3414,0.4827,1.3196,11.6566,9.6078
2024/11/16 12:00,3414,0.3892,0.9979,10.0655,9.2124
2024/11/16 13:00,3414,0.3545,0.8954,10.1387,9.1204
2024/11/16 14:00,3414,0.3985,1.0452,10.2249,9.3164
2024/11/16 15:00,3414,0.5117,1.2969,12.1420,9.9998
2024/11/16 16:00,3414,0.4983,1.3359,12.0155,10.0581
2024/11/16 17:00,3414,0.4474,1.1931,11.6468,9.5867
2024/11/16 18:00,3414,0.4770,1.1815,11.2168,9.8464
2024/11/16 19:00,3414,0.5305,1.2110,11.1734,10.7291
2024/11/16 20:00,3414,0.4422,1.0443,9.4427,10.2128
2024/11/16 21:00,3414,0.3419,0.8280,8.2628,9.5282
2024/11/16 22:00,3414,0.2235,0.5615,7.0676,8.6837
2024/11/16 23:00,3414,0.1332,0.3672,6.0614,8.1831
2024/11/1 0:00,3426,0.5158,1.4452,13.8833,9.9927
2024/11/1 1:00,3426,0.1836,0.5072,6.6112,6.5649
2024/11/1 2:00,3426,0.2011,0.4939,4.9251,6.1526
2024/11/1 3:00,3426,0.1895,0.4751,4.8930,6.1777
2024/11/1 4:00,3426,0.1839,0.4200,4.4948,5.8297
2024/11/1 5:00,3426,0.1805,0.3216,4.8283,6.3970
2024/11/1 6:00,3426,0.1874,0.5021,6.6386,8.4827
2024/11/1 7:00,3426,0.8507,2.2408,20.4814,12.1917
2024/11/1 8:00,3426,3.3464,8.3388,69.2406,21.8809
2024/11/1 9:00,3426,5.0860,12.8458,96.6577,28.5673
2024/11/1 10:00,3426,5.5591,14.3491,105.4429,29.4265
2024/11/1 11:00,3426,5.2798,13.5620,99.2353,29.2941
2024/11/1 12:00,3426,2.4065,6.3414,61.6033,20.0930
2024/11/1 13:00,3426,2.0990,5.4801,52.1808,18.2253
2024/11/1 14:00,3426,4.2322,11.3199,88.8926,25.3651
2024/11/1 15:00,3426,4.9350,12.8124,103.8130,27.2234
2024/11/1 16:00,3426,4.3517,11.8377,95.0674,26.6719
2024/11/1 17:00,3426,3.8785,10.5509,77.8850,23.7143
2024/11/1 18:00,3426,2.8839,6.9829,60.9599,20.6690
2024/11/1 19:00,3426,3.3963,8.3774,80.9738,22.9746
2024/11/1 20:00,3426,3.1142,7.5313,74.3535,21.9690
2024/11/1 21:00,3426,1.7060,4.0961,42.8592,16.6796
2024/11/1 22:00,3426,0.8990,2.3099,25.5253,13.6246
2024/11/1 23:00,3426,0.6824,1.8975,20.6397,12.0763
2024/11/16 0:00,3426,0.4360,1.1006,16.2382,10.1835
2024/11/16 1:00,3426,0.3036,0.6948,11.0701,9.7397
2024/11/16 2:00,3426,0.2155,0.4979,8.3409,9.4565
2024/11/16 3:00,3426,0.1710,0.5216,6.8615,9.0912
2024/11/16 4:00,3426,0.1626,0.3579,5.9767,6.1007
2024/11/16 5:00,3426,0.1626,0.3247,5.1949,6.0209
2024/11/16 6:00,3426,0.1177,0.2994,5.3466,8.0829
2024/11/16 7:00,3426,0.3691,0.9806,10.0660,10.2909
2024/11/16 8:00,3426,1.0637,2.9093,23.2589,12.9343
2024/11/16 9:00,3426,1.7347,4.4659,40.7382,16.1504
2024/11/16 10:00,3426,2.0353,5.5475,48.4022,16.7885
2024/11/16 11:00,3426,1.2409,3.3756,30.6309,14.5896
2024/11/16 12:00,3426,1.2888,3.1396,30.9296,14.3661
2024/11/16 13:00,3426,1.3898,3.5227,37.4906,14.5164
2024/11/16 14:00,3426,1.7352,4.4640,44.6826,16.5622
2024/11/16 15:00,3426,1.7654,4.7241,46.9086,16.5355
2024/11/16 16:00,3426,1.9540,5.2318,46.4354,17.3505
2024/11/16 17:00,3426,1.5834,4.3863,40.4681,16.3319
2024/11/16 18:00,3426,1.7059,4.3276,40.9408,16.0398
2024/11/16 19:00,3426,1.6867,4.3009,41.0979,16.7436
2024/11/16 20:00,3426,1.8136,4.4978,45.7786,17.1186
2024/11/16 21:00,3426,1.4600,3.4591,34.2873,16.4053
2024/11/16 22:00,3426,0.9846,2.2254,23.3884,13.9964
2024/11/16 23:00,3426,0.6844,1.5644,20.1772,11.7657
2024/11/1 0:00,3435,0.6072,1.6860,21.8067,11.0220
2024/11/1 1:00,3435,0.3727,1.0926,11.7133,9.3856
2024/11/1 2:00,3435,0.1592,0.4122,5.5482,6.0286
2024/11/1 3:00,3435,0.1600,0.3402,4.1307,5.9405
2024/11/1 4:00,3435,0.1560,0.2937,4.3788,6.0734
2024/11/1 5:00,3435,0.2476,0.7199,6.8425,8.5933
2024/11/1 6:00,3435,0.1597,0.4808,6.2505,8.3765
2024/11/1 7:00,3435,0.2057,0.5900,6.8197,8.6184
2024/11/1 8:00,3435,0.2585,0.8084,7.7118,8.9236
2024/11/1 9:00,3435,0.3381,1.0483,9.7174,9.1967
2024/11/1 10:00,3435,0.4177,1.2140,13.0489,9.6328
2024/11/1 11:00,3435,0.5836,1.5659,17.0693,10.6860
2024/11/1 12:00,3435,0.6274,1.6359,19.2027,10.9238
2024/11/1 13:00,3435,0.5849,1.5794,18.4955,10.7338
2024/11/1 14:00,3435,0.5961,1.6281,16.3214,10.5167
2024/11/1 15:00,3435,0.7180,1.8260,18.3019,11.0045
2024/11/1 16:00,3435,0.7832,1.9745,19.4879,11.3410
2024/11/1 17:00,3435,1.0357,2.3543,26.6334,12.8256
2024/11/1 18:00,3435,1.6738,3.4173,39.0481,16.4510
2024/11/1 19:00,3435,2.0833,4.1262,51.0039,18.5889
2024/11/1 20:00,3435,1.9554,3.9217,48.6319,17.8138
2024/11/1 21:00,3435,1.5098,3.1798,36.2096,15.7894
2024/11/1 22:00,3435,1.1427,2.6847,30.4370,13.6977
2024/11/1 23:00,3435,0.7151,1.8343,21.4042,11.4850
2024/11/16 0:00,3435,0.3670,0.9907,12.1826,10.0215
2024/11/16 1:00,3435,0.3298,0.9642,11.1763,9.5768
2024/11/16 2:00,3435,0.1554,0.4459,6.2270,9.4384
2024/11/16 3:00,3435,0.0847,0.2632,4.9089,8.4976
2024/11/16 4:00,3435,0.1414,0.2158,4.9280,6.0084
2024/11/16 5:00,3435,0.2397,0.6082,6.4425,8.6559
2024/11/16 6:00,3435,0.1232,0.3759,5.7966,8.2702
2024/11/16 7:00,3435,0.1597,0.4907,5.7066,8.3470
2024/11/16 8:00,3435,0.1893,0.5555,5.9683,8.4975
2024/11/16 9:00,3435,0.2367,0.6446,7.1840,8.8395
2024/11/16 10:00,3435,0.2922,0.7212,8.2525,8.9260
2024/11/16 11:00,3435,0.3928,0.9552,10.4488,9.5292
2024/11/16 12:00,3435,0.5844,1.3213,14.9983,10.7074
2024/11/16 13:00,3435,0.4840,1.1238,13.3960,10.2540
2024/11/16 14:00,3435,0.4967,1.1460,13.1894,10.3253
2024/11/16 15:00,3435,0.5127,1.2029,12.1049,10.1850
2024/11/16 16:00,3435,0.6134,1.4161,13.9873,11.0239
2024/11/16 17:00,3435,0.8868,1.8666,19.7726,13.1388
2024/11/16 18:00,3435,1.3934,2.6915,31.8402,16.4399
2024/11/16 19:00,3435,1.6196,3.1262,38.3760,17.8667
2024/11/16 20:00,3435,1.3015,2.6080,28.8532,15.3257
2024/11/16 21:00,3435,1.0771,2.2009,26.5879,13.6542
2024/11/16 22:00,3435,0.8120,1.7109,20.3802,12.0271
2024/11/16 23:00,3435,0.4730,1.0843,13.8149,10.6953
2024/11/1 0:00,3436,1.0238,2.4755,24.5189,11.5295
2024/11/1 1:00,3436,0.2548,0.8073,5.6941,6.1156
2024/11/1 2:00,3436,0.1770,0.4626,4.2514,6.0151
2024/11/1 3:00,3436,0.1729,0.4327,4.2003,6.0579
2024/11/1 4:00,3436,0.1729,0.3819,3.8815,6.0887
2024/11/1 5:00,3436,0.1695,0.3653,4.4030,6.1913
2024/11/1 6:00,3436,0.3846,0.9135,9.3043,8.9536
2024/11/1 7:00,3436,0.6148,1.5076,12.1380,10.1572
2024/11/1 8:00,3436,1.0427,2.5058,18.3438,11.7801
2024/11/1 9:00,3436,1.4069,3.5089,23.9085,13.2009
2024/11/1 10:00,3436,1.5943,4.0006,27.9178,14.2142
2024/11/1 11:00,3436,1.5153,3.7290,27.6209,14.2519
2024/11/1 12:00,3436,1.2721,3.0098,24.7488,13.1590
2024/11/1 13:00,3436,1.1126,2.8295,22.9609,11.9858
2024/11/1 14:00,3436,1.3077,3.2490,24.2138,12.9515
2024/11/1 15:00,3436,1.3976,3.4729,25.1025,13.3533
2024/11/1 16:00,3436,1.4880,3.6297,26.4396,13.5338
2024/11/1 17:00,3436,1.4127,3.2984,24.0970,13.8971
2024/11/1 18:00,3436,1.4721,3.4312,23.7186,14.0868
2024/11/1 19:00,3436,1.4992,3.5036,25.1949,15.1297
2024/11/1 20:00,3436,1.4405,3.5716,25.1942,14.4262
2024/11/1 21:00,3436,1.3845,3.3829,25.6293,13.5748
2024/11/1 22:00,3436,1.3028,2.8733,25.5290,14.0943
2024/11/1 23:00,3436,1.0801,2.4757,23.1302,12.0868
2024/11/16 0:00,3436,1.1507,2.9770,31.0215,12.0312
2024/11/16 1:00,3436,0.6240,1.6880,16.0809,10.5238
2024/11/16 2:00,3436,0.3883,1.1562,13.1085,9.9520
2024/11/16 3:00,3436,0.3499,1.0435,11.0126,8.9971
2024/11/16 4:00,3436,0.1509,0.4850,5.6035,5.9891
2024/11/16 5:00,3436,0.1509,0.3293,4.7092,5.9146
2024/11/16 6:00,3436,0.3448,0.8277,8.5883,8.7042
2024/11/16 7:00,3436,0.6091,1.5109,13.9323,9.8963
2024/11/16 8:00,3436,0.8120,1.9676,17.7560,10.9481
2024/11/16 9:00,3436,1.1337,2.8347,23.0073,12.0536
2024/11/16 10:00,3436,1.1448,3.0306,21.5328,12.2254
2024/11/16 11:00,3436,1.2221,3.0995,24.4157,12.7344
2024/11/16 12:00,3436,1.1685,2.9162,24.4053,12.1410
2024/11/16 13:00,3436,1.0092,2.4950,22.3688,11.7642
2024/11/16 14:00,3436,1.2156,3.0516,25.2107,12.3824
2024/11/16 15:00,3436,1.2193,3.0328,25.1831,12.4552
2024/11/16 16:00,3436,1.3779,3.4515,26.1836,13.1959
2024/11/16 17:00,3436,1.5538,3.5995,28.4114,14.3121
2024/11/16 18:00,3436,1.4210,3.1965,23.8611,14.4842
2024/11/16 19:00,3436,1.3585,3.0539,23.3914,13.9271
2024/11/16 20:00,3436,1.3407,2.9670,22.9440,13.8147
2024/11/16 21:00,3436,1.3540,3.0109,25.4881,13.6369
2024/11/16 22:00,3436,1.3540,2.9353,27.5977,13.2559
2024/11/16 23:00,3436,1.1449,2.7185,25.8733,12.1654
2024/11/1 0:00,3437,6.8315,16.3719,113.1706,25.4014
2024/11/1 1:00,3437,4.5490,11.8443,86.1247,19.4592
2024/11/1 2:00,3437,2.2763,6.3599,44.2965,14.1386
2024/11/1 3:00,3437,1.4742,4.0957,25.9965,11.5081
2024/11/1 4:00,3437,1.3455,3.6808,23.0025,11.4079
2024/11/1 5:00,3437,1.1009,3.1611,19.7976,10.9127
2024/11/1 6:00,3437,0.8704,2.3693,16.3685,10.5606
2024/11/1 7:00,3437,1.4261,3.4783,23.7653,13.7362
2024/11/1 8:00,3437,2.0399,5.2002,32.8984,15.9257
2024/11/1 9:00,3437,2.5826,6.4554,45.3571,18.6167
2024/11/1 10:00,3437,3.2364,7.8716,54.9081,21.0464
2024/11/1 11:00,3437,4.1358,9.6230,71.3421,25.3415
2024/11/1 12:00,3437,5.9576,13.2584,96.2585,33.4277
2024/11/1 13:00,3437,5.1686,12.1580,90.5012,29.5877
2024/11/1 14:00,3437,3.9086,9.4166,69.8848,24.0330
2024/11/1 15:00,3437,3.7989,9.2738,61.8901,24.6009
2024/11/1 16:00,3437,3.9089,9.4999,59.5351,24.6668
2024/11/1 17:00,3437,4.7410,10.7401,70.7200,28.3496
2024/11/1 18:00,3437,5.8507,12.6919,84.2209,35.2623
2024/11/1 19:00,3437,6.9588,15.0702,96.1932,38.2051
2024/11/1 20:00,3437,8.0454,17.1774,103.3502,42.6092
2024/11/1 21:00,3437,8.1647,17.5398,106.3753,40.1697
2024/11/1 22:00,3437,8.2699,17.9661,109.3193,39.0339
2024/11/1 23:00,3437,6.5669,15.4253,99.7338,31.0675
2024/11/16 0:00,3437,2.4650,5.3263,42.5043,15.3203
2024/11/16 1:00,3437,2.0883,5.0122,33.6715,14.0411
2024/11/16 2:00,3437,1.2705,3.0844,25.6774,11.1835
2024/11/16 3:00,3437,0.7977,2.0982,17.8577,9.7401
2024/11/16 4:00,3437,0.7525,1.8027,14.1457,9.5023
2024/11/16 5:00,3437,0.6097,1.4673,11.7612,9.2178
2024/11/16 6:00,3437,0.3264,0.8154,9.5627,8.5370
2024/11/16 7:00,3437,0.4286,1.0462,10.5225,9.2721
2024/11/16 8:00,3437,0.5688,1.6879,13.9985,10.0271
2024/11/16 9:00,3437,0.9013,2.5695,18.6950,11.8006
2024/11/16 10:00,3437,0.9694,2.7589,21.9783,11.8778
2024/11/16 11:00,3437,1.4243,3.5211,30.8337,14.1553
2024/11/16 12:00,3437,1.8772,4.1210,40.4908,18.7952
2024/11/16 13:00,3437,1.4828,3.4774,34.1751,13.9359
2024/11/16 14:00,3437,1.1855,2.9058,25.7873,13.2206
2024/11/16 15:00,3437,1.1185,2.8601,26.6006,11.9932
2024/11/16 16:00,3437,1.6625,3.7917,28.5461,14.2514
2024/11/16 17:00,3437,1.6287,3.6361,30.6336,15.2169
2024/11/16 18:00,3437,1.9095,4.0244,37.2780,16.8454
2024/11/16 19:00,3437,2.1503,4.7839,40.8776,17.9151
2024/11/16 20:00,3437,2.2493,5.0863,41.2077,17.6529
2024/11/16 21:00,3437,2.2957,4.9658,37.7631,17.3767
2024/11/16 22:00,3437,2.4622,5.2287,42.5933,17.5396
2024/11/16 23:00,3437,1.9984,4.2448,38.9704,16.1469
2024/11/1 0:00,3451,0.2812,0.8381,8.1543,8.9645
2024/11/1 1:00,3451,0.1851,0.5600,6.6624,8.3334
2024/11/1 2:00,3451,0.1635,0.3490,5.3826,6.0547
2024/11/1 3:00,3451,0.1644,0.3542,4.1452,5.9640
2024/11/1 4:00,3451,0.1643,0.3150,3.8340,5.6415
2024/11/1 5:00,3451,0.1540,0.2216,4.0160,6.0874
2024/11/1 6:00,3451,0.0657,0.1971,4.4800,7.6415
2024/11/1 7:00,3451,0.1429,0.4402,5.3028,8.1677
2024/11/1 8:00,3451,0.3760,1.1926,8.3835,9.1230
2024/11/1 9:00,3451,0.6901,2.1197,12.4356,10.4455
2024/11/1 10:00,3451,1.1625,3.1841,17.2568,12.8784
2024/11/1 11:00,3451,1.2728,3.4696,19.6833,12.7184
2024/11/1 12:00,3451,1.2974,3.5249,22.6863,13.1401
2024/11/1 13:00,3451,1.0609,2.9311,18.0808,12.2093
2024/11/1 14:00,3451,0.9627,2.9351,17.4399,12.0707
2024/11/1 15:00,3451,0.8801,2.6382,15.2000,11.2595
2024/11/1 16:00,3451,0.9785,3.0281,16.3328,11.6071
2024/11/1 17:00,3451,1.1075,3.2794,17.4950,12.1951
2024/11/1 18:00,3451,1.0454,2.9194,14.9351,12.4737
2024/11/1 19:00,3451,0.9693,2.5499,13.1857,12.4470
2024/11/1 20:00,3451,0.9052,2.4115,12.9333,11.9103
2024/11/1 21:00,3451,0.7165,2.1896,11.6518,11.0499
2024/11/1 22:00,3451,0.5813,1.8576,10.6262,10.3686
2024/11/1 23:00,3451,0.4291,1.2886,9.1567,9.6324
2024/11/16 0:00,3451,0.3020,0.9076,8.3654,9.0013
2024/11/16 1:00,3451,0.2608,0.7901,8.0507,8.8019
2024/11/16 2:00,3451,0.1472,0.5350,6.2607,8.4056
2024/11/16 3:00,3451,0.0865,0.3146,5.6384,7.9848
2024/11/16 4:00,3451,0.1641,0.3091,5.9560,6.2242
2024/11/16 5:00,3451,0.1641,0.3073,5.1374,6.1445
2024/11/16 6:00,3451,0.0677,0.2186,4.5920,7.8077
2024/11/16 7:00,3451,0.1408,0.4599,5.2841,8.0301
2024/11/16 8:00,3451,0.3072,1.0795,7.7843,8.7171
2024/11/16 9:00,3451,0.5519,1.7966,10.8333,9.8357
2024/11/16 10:00,3451,0.7899,2.2391,13.4002,11.0826
2024/11/16 11:00,3451,0.8533,2.5165,14.6041,10.9971
2024/11/16 12:00,3451,1.0730,2.9375,19.6575,12.1352
2024/11/16 13:00,3451,0.8408,2.3526,15.7247,11.0458
2024/11/16 14:00,3451,0.6453,2.0953,12.9219,9.9721
2024/11/16 15:00,3451,0.7015,2.1406,14.8060,10.6687
2024/11/16 16:00,3451,0.8588,2.6133,17.2488,11.6495
2024/11/16 17:00,3451,1.0534,2.8778,17.9137,12.7810
2024/11/16 18:00,3451,1.1631,3.0658,18.7842,14.2512
2024/11/16 19:00,3451,1.0653,2.7933,16.1644,13.9181
2024/11/16 20:00,3451,0.8191,2.3035,12.6093,11.8972
2024/11/16 21:00,3451,0.7074,2.0460,11.5939,10.7793
2024/11/16 22:00,3451,0.5298,1.6025,10.0794,9.6809
2024/11/16 23:00,3451,0.4003,1.2363,8.9071,9.6038
2024/11/1 0:00,3458,2.7366,5.8291,56.7743,18.1097
2024/11/1 1:00,3458,1.6975,3.9559,32.8537,13.7413
2024/11/1 2:00,3458,0.9389,2.3857,16.9457,10.8175
2024/11/1 3:00,3458,0.4095,1.3122,8.8649,9.2274
2024/11/1 4:00,3458,0.1722,0.4559,6.2409,6.4311
2024/11/1 5:00,3458,0.5444,1.3183,9.3763,9.5087
2024/11/1 6:00,3458,1.0957,2.7675,19.1138,11.7769
2024/11/1 7:00,3458,2.0258,4.5111,37.0708,16.5140
2024/11/1 8:00,3458,2.6810,5.6815,52.0894,19.2889
2024/11/1 9:00,3458,2.9667,6.4864,53.4666,19.6752
2024/11/1 10:00,3458,3.2926,7.1802,57.1103,21.8934
2024/11/1 11:00,3458,4.9509,10.4719,77.8764,27.2701
2024/11/1 12:00,3458,5.7654,11.8604,98.0641,30.6407
2024/11/1 13:00,3458,3.6274,7.9842,72.3465,22.4186
2024/11/1 14:00,3458,2.8723,6.5403,57.9726,18.4772
2024/11/1 15:00,3458,2.6353,5.8600,49.3944,18.3137
2024/11/1 16:00,3458,2.9976,6.5515,55.1591,19.7615
2024/11/1 17:00,3458,3.5701,7.7429,61.6056,22.9966
2024/11/1 18:00,3458,5.1032,10.6984,81.0135,30.5651
2024/11/1 19:00,3458,5.0963,10.5147,80.0673,31.5902
2024/11/1 20:00,3458,5.0072,10.2058,85.1327,29.4299
2024/11/1 21:00,3458,4.9148,9.9408,83.8233,30.0056
2024/11/1 22:00,3458,4.8884,9.7016,89.1987,32.4768
2024/11/1 23:00,3458,3.5418,7.8434,72.7753,23.0582
2024/11/16 0:00,3458,3.1293,6.9610,71.5196,17.7073
2024/11/16 1:00,3458,1.9918,4.7085,41.3232,13.5772
2024/11/16 2:00,3458,1.0733,2.8783,21.3168,10.8173
2024/11/16 3:00,3458,0.5525,1.6003,12.3462,8.9432
2024/11/16 4:00,3458,0.1690,0.5021,6.1797,6.3725
2024/11/16 5:00,3458,0.8456,1.7341,11.9580,9.7881
2024/11/16 6:00,3458,1.2585,2.9334,21.5970,11.9425
2024/11/16 7:00,3458,2.0806,4.7891,37.7422,15.0585
2024/11/16 8:00,3458,2.8523,6.2813,53.9241,18.3258
2024/11/16 9:00,3458,3.3323,7.4520,62.9843,21.0172
2024/11/16 10:00,3458,3.9797,8.4468,74.1860,23.4273
2024/11/16 11:00,3458,5.5472,11.5401,88.0264,26.9347
2024/11/16 12:00,3458,5.5316,11.6375,95.4357,27.2668
2024/11/16 13:00,3458,3.8168,8.3861,74.7133,22.1496
2024/11/16 14:00,3458,3.5939,7.9926,69.5606,20.8542
2024/11/16 15:00,3458,3.5870,7.7401,67.8988,20.5560
2024/11/16 16:00,3458,3.9616,8.4290,70.8923,22.6456
2024/11/16 17:00,3458,4.2548,9.2944,67.9448,24.9166
2024/11/16 18:00,3458,5.0220,10.8122,73.7235,27.8744
2024/11/16 19:00,3458,5.0302,10.5365,82.7459,28.8171
2024/11/16 20:00,3458,5.0634,10.2911,85.2195,26.5219
2024/11/16 21:00,3458,4.7633,10.4264,86.4962,25.5531
2024/11/16 22:00,3458,4.5724,9.8401,89.7497,24.0734
2024/11/16 23:00,3458,3.9737,8.6468,82.8804,21.1913
2024/11/1 0:00,3461,0.0047,0.0165,4.1975,7.4503
2024/11/1 1:00,3461,0.0038,0.0110,4.2637,7.5711
2024/11/1 2:00,3461,0.0015,0.0021,4.3020,7.6563
2024/11/1 3:00,3461,0.0597,0.1252,4.8126,7.8381
2024/11/1 4:00,3461,0.0534,0.1528,4.5936,7.6884
2024/11/1 5:00,3461,0.0615,0.1705,4.6356,7.6343
2024/11/1 6:00,3461,0.0033,0.0111,4.0031,7.3553
2024/11/1 7:00,3461,0.0419,0.1163,4.1056,7.3622
2024/11/1 8:00,3461,0.0432,0.1354,4.1923,7.3923
2024/11/1 9:00,3461,0.0442,0.1353,4.2439,7.4866
2024/11/1 10:00,3461,0.0448,0.1399,4.2716,7.5320
2024/11/1 11:00,3461,0.0482,0.1357,4.2270,7.4805
2024/11/1 12:00,3461,0.0492,0.1385,4.3172,7.4734
2024/11/1 13:00,3461,0.0502,0.1360,4.3972,7.5103
2024/11/1 14:00,3461,0.0481,0.1424,4.2533,7.3833
2024/11/1 15:00,3461,0.0479,0.1422,4.4075,7.4225
2024/11/1 16:00,3461,0.0452,0.1246,4.2318,7.4037
2024/11/1 17:00,3461,0.0464,0.1304,4.2038,7.3729
2024/11/1 18:00,3461,0.0341,0.1119,4.0646,7.3186
2024/11/1 19:00,3461,0.0275,0.1100,4.1450,7.4383
2024/11/1 20:00,3461,0.0147,0.0507,4.0588,7.4110
2024/11/1 21:00,3461,0.0318,0.0763,4.3585,7.5708
2024/11/1 22:00,3461,0.0080,0.0258,4.1110,7.4379
2024/11/1 23:00,3461,0.0060,0.0123,4.1862,7.5635
2024/11/16 0:00,3461,0.0232,0.0304,4.4231,7.5305
2024/11/16 1:00,3461,0.0424,0.0770,4.3492,7.3884
2024/11/16 2:00,3461,0.0054,0.0139,4.5156,7.6887
2024/11/16 3:00,3461,0.0281,0.0401,4.5340,7.6367
2024/11/16 4:00,3461,0.0519,0.1318,4.5088,7.5399
2024/11/16 5:00,3461,0.0226,0.0801,4.5246,7.6466
2024/11/16 6:00,3461,0.0066,0.0193,4.1683,7.4715
2024/11/16 7:00,3461,0.0397,0.1177,4.1981,7.3779
2024/11/16 8:00,3461,0.0429,0.1255,4.3144,7.5023
2024/11/16 9:00,3461,0.0425,0.1324,4.3718,7.5368
2024/11/16 10:00,3461,0.0526,0.1552,4.4851,7.6341
2024/11/16 11:00,3461,0.0444,0.1252,4.3613,7.4813
2024/11/16 12:00,3461,0.0501,0.1468,4.3551,7.4151
2024/11/16 13:00,3461,0.0461,0.1300,4.5168,7.5576
2024/11/16 14:00,3461,0.0470,0.1427,4.2864,7.4848
2024/11/16 15:00,3461,0.0460,0.1376,4.3452,7.5349
2024/11/16 16:00,3461,0.0500,0.1534,4.3298,7.4714
2024/11/16 17:00,3461,0.0495,0.1466,4.4742,7.5174
2024/11/16 18:00,3461,0.0468,0.1302,4.6690,7.7229
2024/11/16 19:00,3461,0.0518,0.1499,4.4643,7.5701
2024/11/16 20:00,3461,0.0302,0.1375,4.2869,7.3602
2024/11/16 21:00,3461,0.0280,0.0799,4.5591,7.6379
2024/11/16 22:00,3461,0.0347,0.0726,4.3882,7.5048
2024/11/16 23:00,3461,0.0094,0.0209,4.5948,7.6296
2024/11/1 0:00,3470,0.1522,0.7235,6.4204,8.3132
2024/11/1 1:00,3470,0.1633,0.4034,5.5899,6.0678
2024/11/1 2:00,3470,0.1646,0.3753,4.2518,5.9943
2024/11/1 3:00,3470,0.1663,0.3480,4.1863,6.0380
2024/11/1 4:00,3470,0.1662,0.3109,3.8807,6.0230
2024/11/1 5:00,3470,0.1525,0.1994,4.0611,6.1676
2024/11/1 6:00,3470,0.0470,0.1409,4.2980,7.5000
2024/11/1 7:00,3470,0.1708,0.5612,6.1138,8.4286
2024/11/1 8:00,3470,0.3554,1.2721,8.4574,9.3695
2024/11/1 9:00,3470,0.4346,1.5906,9.5952,9.8311
2024/11/1 10:00,3470,0.4570,1.5639,10.0692,9.6987
2024/11/1 11:00,3470,0.5252,1.7962,11.0845,10.0247
2024/11/1 12:00,3470,0.6407,2.1320,14.0622,10.7970
2024/11/1 13:00,3470,0.4784,1.7549,11.6062,9.9082
2024/11/1 14:00,3470,0.5143,1.8249,11.1862,10.0721
2024/11/1 15:00,3470,0.5087,1.8255,10.7720,9.9506
2024/11/1 16:00,3470,0.5334,1.8220,10.9320,10.3008
2024/11/1 17:00,3470,0.4733,1.6083,9.6214,9.8572
2024/11/1 18:00,3470,0.3585,1.2133,8.3242,9.0999
2024/11/1 19:00,3470,0.2476,0.9103,7.3148,8.6107
2024/11/1 20:00,3470,0.1669,0.6339,6.1814,8.2636
2024/11/1 21:00,3470,0.1519,0.5956,5.8868,8.2770
2024/11/1 22:00,3470,0.1220,0.5359,5.8293,8.1618
2024/11/1 23:00,3470,0.1310,0.6005,6.0468,8.2636
2024/11/16 0:00,3470,0.2255,0.7645,7.3263,8.5285
2024/11/16 1:00,3470,0.3054,0.9035,8.9227,10.1475
2024/11/16 2:00,3470,0.2180,0.6535,7.4809,9.6508
2024/11/16 3:00,3470,0.1851,0.5735,7.6838,9.1906
